"Group.1","transcript","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","tair_symbol","uniprotswissprot","entrezgene_id","description","external_gene_name","external_gene_source"
"AT3G61190","AT3G61190.2,AT3G61190.1","84.2608497931447,96.7317080978155","-1.47135335916259,-1.3918968792496","0.293558557237162,0.236505502712502","3.5743535836785e-08,2.80254368955818e-10","2.14372594683925e-06,2.72994087988238e-08","AT3G61190","BAP1","Q941L2","825291","BON1-associated protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q941L2]","BAP1","UniProtKB Gene Name"
"AT3G61260","AT3G61260.1","2038.04350576264","-0.376564238664427","0.151005546562236","0.00488486340641183","0.0489182894300791","AT3G61260","","Q9M2D8","825298","Uncharacterized protein At3g61260 [Source:UniProtKB/Swiss-Prot;Acc:Q9M2D8]","",""
"AT3G61380","AT3G61380.1","70.387186784889","0.681330271711584","0.284634008681684","0.00214545397464221","0.0266070512571549","AT3G61380","","","825310","Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein [Source:UniProtKB/TrEMBL;Acc:Q9M2C6]","",""
"AT3G61390","AT3G61390.1,AT3G61390.2,AT3G61390.3","6.16129894637071","-5.00713397115841","1.69371987739264","3.5157943561165e-05","0.00095142770574285","AT3G61390","",",Q8GZ84","825311","U-box domain-containing protein 36 [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ84]","PUB36","UniProtKB Gene Name"
"AT3G61470","AT3G61470.1","26202.0133878467","0.381383964215772","0.110832674316616","0.000247700822598945","0.00490244964436512","AT3G61470","LHCA2","Q9SYW8","825320","Photosystem I chlorophyll a/b-binding protein 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SYW8]","LHCA2","UniProtKB Gene Name"
"AT3G61750","AT3G61750.2,AT3G61750.1","41.4392031404538","1.56459445727752","0.55934837008421","0.000226352611001831","0.00455867039234122","AT3G61750","",",Q9M363","825348","Cytochrome b561 and DOMON domain-containing protein At3g61750 [Source:UniProtKB/Swiss-Prot;Acc:Q9M363]","",""
"AT3G62410","AT3G62410.1","2916.83440860577","0.469510145862512","0.161133421163996","0.000992165276304226","0.0148968484347719","AT3G62410","CP12-2","Q9LZP9","825414","Calvin cycle protein CP12-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LZP9]","CP12-2","UniProtKB Gene Name"
"AT3G62680","AT3G62680.1","297.813262811375","1.28519630854295","0.358356822587641","2.10880974807155e-05","0.000614908885114452","AT3G62680","PRP3","Q9LZJ7","825442","Proline-rich protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZJ7]","PRP3","UniProtKB Gene Name"
"AT3G62750","AT3G62750.2,AT3G62750.1,AT3G62750.6,AT3G62750.4,AT3G62750.5,AT3G62750.3,AT3G62750.8,AT3G62750.7","448.350338364224,450.196458096727,443.342210440232,441.261707334093","0.624039999105568,0.639900925167505,0.599792109964527,0.61241902129191","0.17668792467713,0.175953740933765,0.178714743531257,0.1785906075528","7.33420885560761e-05,4.73302342840834e-05,0.000149362491929055,0.000111020868564434","0.00176263019984961,0.00122889270196634,0.00321798200077927,0.00250990169212493","AT3G62750","BGLU8",",Q67XN2","825450","Beta glucosidase 8 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LTV6]","BGLU8","TAIR Gene Name"
"AT3G62960","AT3G62960.1","26.9238871050993","1.06049584676742","0.53604466251917","0.0024330616346833","0.0291291978918428","AT3G62960","","Q9LYC5","825471","Glutaredoxin-C14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYC5]","GRXC14","UniProtKB Gene Name"
"AT3G63130","AT3G63130.2","1526.58360323868","0.64221816332301","0.200756031735151","0.000223896612190257","0.00451338254073527","AT3G63130","RANGAP1","Q9LE82","825488","RAN GTPase-activating protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LE82]","RANGAP1","UniProtKB Gene Name"
"AT3G63450","AT3G63450.5,AT3G63450.6","34.317106021531,23.9708512421561","0.954150309687963,0.950975894668392","0.45319996853734,0.521549809440955","0.00225548853871242,0.00375457651479142","0.0275789053503555,0.0401971405475898","AT3G63450","","","825520","RNA-binding (RRM/RBD/RNP motifs) family protein [Source:UniProtKB/TrEMBL;Acc:F4J108]","",""
"AT4G00130","AT4G00130.1","3.36750228555576","5.50082857248294","2.80367369935154","0.000384094768655227","0.00701226600284524","AT4G00130","","Q1PED2","825649","Probable transcription factor At4g00130 [Source:UniProtKB/Swiss-Prot;Acc:Q1PED2]","",""
"AT4G00430","AT4G00430.1,AT4G00430.2","1520.12850062434,1512.60691766582","0.44036899786847,0.449684742404317","0.146577267875531,0.145794069256517","0.000843738463174246,0.000628439111948285","0.0132389405994714,0.0104306851147229","AT4G00430","TMP-C",",Q39196","827956","TMP-C [Source:UniProtKB/TrEMBL;Acc:A0A178USZ7]","PIP1.4","UniProtKB Gene Name"
"AT4G00530","AT4G00530.1","60.8242123247359","-0.620399163118999","0.287838480922607","0.00442337149418079","0.0453609141779605","AT4G00530","","","827975","UvrABC system protein A [Source:UniProtKB/TrEMBL;Acc:Q6DYB5]","",""
"AT4G00910","AT4G00910.1","24.4856751945059","0.927781739388211","0.538855353543873","0.00469050715985157","0.0474631798173964","AT4G00910","","O23086","827985","Aluminium activated malate transporter family protein [Source:TAIR;Acc:AT4G00910]","",""
"AT4G00950","AT4G00950.1","74.0256986459701","1.00807740638868","0.595577522181739","0.0042919723844261","0.044343645665383","AT4G00950","MEE47","Q9M160","827948","Uncharacterized protein At4g00950 [Source:UniProtKB/Swiss-Prot;Acc:Q9M160]","MEE47","TAIR Gene Name"
"AT4G01000","AT4G01000.1,AT4G01000.2","667.395179376258,642.078960547801","-0.353539657349719,-0.353939352288735","0.122972988346494,0.120666780394994","0.00174601836346153,0.00143078549442612","0.0228509562915064,0.0195724982715369","AT4G01000","","","826414","AT4g01000/F3I3_20 [Source:UniProtKB/TrEMBL;Acc:Q9SV28]","",""
"AT4G01320","AT4G01320.3,AT4G01320.2,AT4G01320.1","387.781838484926,388.03755772004,387.004323767876","-0.388285566592408,-0.386061724564114,-0.384303393766005","0.144864183287243,0.144807484518733,0.14324718367967","0.00276880468462998,0.0029125190197472,0.00279678861741384","0.0320636419090847,0.0334344590450389,0.0323103661394092","AT4G01320","ATSTE24","Q8RX88,","828209","CAAX prenyl protease 1 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q8RX88]","FACE1","UniProtKB Gene Name"
"AT4G01525","AT4G01525.1","20.8317763696511","1.25419518940541","0.724087303854323","0.00311440635449421","0.0350678772917991","AT4G01525","NA","NA","NA","NA","NA","NA"
"AT4G01660","AT4G01660.1","245.826126010061","-0.382322723503012","0.143018481174555","0.00291476922342262","0.0334514711455635","AT4G01660","ATABC1","Q9SBB2","828127","Protein ABC transporter 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SBB2]","ABC1","UniProtKB Gene Name"
"AT4G01865","AT4G01865.1","27.8216848139975","-2.3727331987716","0.568484696777628","1.55972464500181e-06","6.31753772024827e-05","AT4G01865","NA","NA","NA","NA","NA","NA"
"AT4G01915","AT4G01915.3,AT4G01915.2,AT4G01915.4,AT4G01915.1","38.0074889341173,38.942494257112,37.9129041617389","1.52727913778195,1.58627489983702,1.54848030784678","0.535172085835484,0.527631930458416,0.533413795476852","0.000189536424950063,0.00011605929240481,0.000161709167509932","0.00392981888837512,0.00260487304633517,0.00344310052406721","AT4G01915","","","2745599","unknown protein; Ha. [Source:TAIR;Acc:AT4G01915]","",""
"AT4G02060","AT4G02060.2,AT4G02060.1","28.7379837577867","1.26364893615325","0.752084606873592","0.0032025704891684","0.035801366942072","AT4G02060","PRL","P43299","828153","DNA replication licensing factor MCM7 [Source:UniProtKB/Swiss-Prot;Acc:P43299]","MCM7","UniProtKB Gene Name"
"AT4G02100","AT4G02100.1","127.948328246997","0.664292547593604","0.221204447414176","0.000405793133018446","0.00733459717637575","AT4G02100","","","828142","At4g02100 [Source:UniProtKB/TrEMBL;Acc:Q84VX5]","",""
"AT4G02270","AT4G02270.1","449.598654733596","0.96312555041471","0.569550935480085","0.00466875849462636","0.047309071997445","AT4G02270","RHS13","O81417","828083","At4g02270 [Source:UniProtKB/TrEMBL;Acc:O81417]","RHS13","TAIR Gene Name"
"AT4G02520","AT4G02520.1","2896.00529584776","-0.648632141040198","0.279450518026833","0.00270744194100106","0.0315291353289832","AT4G02520","ATGSTF2","P46422","827931","Glutathione S-transferase F2 [Source:UniProtKB/Swiss-Prot;Acc:P46422]","GSTF2","UniProtKB Gene Name"
"AT4G03100","AT4G03100.1","192.894906675123","0.880086853918095","0.298412236017785","0.000285389121022781","0.00551304929351106","AT4G03100","","F4JI46","828092","Rho GTPase-activating protein 2 [Source:UniProtKB/Swiss-Prot;Acc:F4JI46]","ROPGAP2","UniProtKB Gene Name"
"AT4G03140","AT4G03140.1","210.048738866271","0.417151674512613","0.169034673250684","0.00444258413243172","0.045504351515959","AT4G03140","","","828065","NAD(P)-binding Rossmann-fold superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JI53]","",""
"AT4G03320","AT4G03320.1","95.9082006759512","-0.731231695490172","0.259779625484613","0.000586507580954959","0.00986774076118269","AT4G03320","tic20-IV","Q9ZQZ9","827972","Protein TIC 20-IV, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQZ9]","TIC20-IV","UniProtKB Gene Name"
"AT4G03420","AT4G03420.1","258.837137724189","-0.542994056784564","0.211098240811367","0.00206038715003674","0.0258877982644088","AT4G03420","","","827928","AT4g03420/F9H3_4 [Source:UniProtKB/TrEMBL;Acc:Q8S9K9]","",""
"AT4G03510","AT4G03510.1,AT4G03510.2,AT4G03510.3,AT4G03510.4","1896.25602159294,1896.52027163925,1894.35955139932,1887.40748130827","-0.34950906064239,-0.349637140788426,-0.346777833203163,-0.343735426451379","0.132976209156201,0.133107537222321,0.132605239000054,0.132524171433689","0.00376250551384893,0.00383921956525798,0.00394615178703725,0.00426116731622083","0.0402622302983559,0.0408747945486033,0.0417159384976274,0.0440711988795457","AT4G03510","RMA1","O64425","825654","E3 ubiquitin-protein ligase RMA1 [Source:UniProtKB/Swiss-Prot;Acc:O64425]","RMA1","UniProtKB Gene Name"
"AT4G03540","AT4G03540.1","5.11317278414511","6.5424510319309","2.72376594535261","1.387359924352e-05","0.000428732617644674","AT4G03540","","Q9ZT81","825651","CASP-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178V2N5]","",""
"AT4G03935","AT4G03935.1","95.915501040228","0.642026339671778","0.21540211265226","0.000454897258415353","0.00805486675051061","AT4G03935","NA","NA","NA","NA","NA","NA"
"AT4G04340","AT4G04340.1,AT4G04340.3,AT4G04340.2","782.290526116043,779.248842105289","0.500043998888549,0.498244002129164","0.143473092660462,0.144472169971624","0.00012903129386268,0.000148364418300637","0.00283894926597716,0.00320123067475041","AT4G04340","","Q9XEA1","825754","Protein OSCA1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XEA1]","OSCA1","UniProtKB Gene Name"
"AT4G04890","AT4G04890.2,AT4G04890.1","466.901907596901","0.610626162172564","0.137804571367311","1.82387331253232e-06","7.23270416887818e-05","AT4G04890","PDF2","Q93V99","825828","Homeobox-leucine zipper protein PROTODERMAL FACTOR 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93V99]","PDF2","UniProtKB Gene Name"
"AT4G05180","AT4G05180.1,AT4G05180.2","6437.60046875359,6437.31079515335","0.50686924043005,0.506580836432677","0.150312798556968,0.150337454839036","0.000189304080222685,0.00019115575913102","0.00392695486472422,0.00395287924405456","AT4G05180","PSBQ","Q41932","825866","Oxygen-evolving enhancer protein 3-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q41932]","PSBQ2","UniProtKB Gene Name"
"AT4G05390","AT4G05390.2,AT4G05390.1","243.424698547313,243.882188727762","-0.627758114234449,-0.624831016508921","0.164526336643351,0.163796094952151","2.41400966991897e-05,2.40288827327631e-05","0.000695177308515952,0.000692432569126388","AT4G05390","RFNR1,ATRFNR1","Q9M0V6,","825887","Ferredoxin--NADP reductase, root isozyme 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M0V6]","RFNR1","UniProtKB Gene Name"
"AT4G06310","AT4G06310.1","17.8176916240834","1.35160172202691","0.686230703889426","0.00184271657457801","0.0238441501011221","AT4G06310","NA","NA","NA","NA","NA","NA"
"AT4G07400","AT4G07400.1","93.5229301293226","0.593675808051703","0.271834444645899","0.00452427265095921","0.0461997841857566","AT4G07400","VFB3","Q9S9X4","826171","Putative F-box/LRR-repeat protein 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9S9X4]","FBL8","UniProtKB Gene Name"
"AT4G07635","AT4G07635.1","3.75260036344238","0.158773816868439","0.373230286383996","0.00106169785778844","0.0156459195803175","AT4G07635","NA","NA","NA","NA","NA","NA"
"AT4G07855","AT4G07855.2","2077.07955730621","-0.469508892714852","0.161852138957706","0.00103540465811299","0.0153674299572388","AT4G07855","NA","NA","NA","NA","NA","NA"
"AT4G08170","AT4G08170.3,AT4G08170.2,AT4G08170.1,AT4G08170.4,AT4G08170.5,AT4G08170.7,AT4G08170.6","91.0736772763863,91.1462856310085","-0.579440781718229,-0.577203216622194","0.26567950955233,0.264900848971235","0.00464156852058441,0.00471929430028434","0.0471404438742358,0.047698502827701","AT4G08170","",",Q9SUG3","826367","Inositol-tetrakisphosphate 1-kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUG3]","ITPK3","UniProtKB Gene Name"
"AT4G08330","AT4G08330.1,AT4G08330.2","103.874220937682,97.399007854977","-0.597522626582041,-0.633360094446403","0.260932510978022,0.265583317420875","0.00349337921321118,0.00248143727336714","0.0381798990214963,0.029529035735707","AT4G08330","",",Q9STN5","826387","Uncharacterized protein At4g08330, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9STN5]","",""
"AT4G08390","AT4G08390.1,AT4G08390.5,AT4G08390.2,AT4G08390.4,AT4G08390.3","779.442368624226,771.481933921708,768.740813610285,768.926953822909","-0.381411509926999,-0.388155136006186,-0.388727486453424,-0.388602677351919","0.14071224240735,0.142528426639011,0.143047890291523,0.143080938818599","0.00260814105699163,0.00245653670408185,0.00247699940909236,0.00248910263934455","0.0306550999261253,0.0293208665485559,0.0294842832888735,0.0296040718717128","AT4G08390","SAPX","Q42592,","826396","L-ascorbate peroxidase S, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q42592]","APXS","UniProtKB Gene Name"
"AT4G08400","AT4G08400.3,AT4G08400.2","71.8581350415064","1.03889278138332","0.635144398120331","0.00457976320086051","0.0466679263496064","AT4G08400","","","826398","Extensin-like protein [Source:UniProtKB/TrEMBL;Acc:Q9STM8]","",""
"AT4G08410","AT4G08410.2,AT4G08410.1","121.408453906218","1.14804560897365","0.419527640006528","0.000385287774879121","0.00702520950326076","AT4G08410","","","826400","Extensin-like protein [Source:UniProtKB/TrEMBL;Acc:Q9STM7]","",""
"AT4G08935","AT4G08935.1","91.7847387911254","-0.911552299888454","0.383317379089464","0.00126632274550665","0.0178498624101168","AT4G08935","NA","NA","NA","NA","NA","NA"
"AT4G09100","AT4G09100.1","10.2984707850633","2.81259572167142","0.892342316802651","6.46416146399295e-05","0.00158749305394913","AT4G09100","","Q9M0R7","826488","RING-H2 finger protein ATL39 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0R7]","ATL39","UniProtKB Gene Name"
"AT4G09145","AT4G09145.1","16.6344345654866","1.62214484724924","0.67851009550078","0.000710766592414393","0.011508809692913","AT4G09145","NA","NA","NA","NA","NA","NA"
"AT4G09890","AT4G09890.1","126.094133291824","0.59531052556279","0.227089183565027","0.0015063823795531","0.0203939147776734","AT4G09890","","","826579","At4g09890 [Source:UniProtKB/TrEMBL;Acc:Q9T0E8]","",""
"AT4G10060","AT4G10060.1,AT4G10060.2","371.283173634475","0.616702067105746","0.195602529046972","0.000279749528236648","0.00542818803853839","AT4G10060","","","826597","Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:F4JLJ2]","",""
"AT4G10120","AT4G10120.1,AT4G10120.3,AT4G10120.2,AT4G10120.1,AT4G10120.3,AT4G10120.2,AT4G10120.1,AT4G10120.3,AT4G10120.4,AT4G10120.2,AT4G10120.5,AT4G10120.4,AT4G10120.5","284.474096242153,285.318003538752,281.703561539643,27.3235850137743,87.5230700327769,238.779013708929","0.935385945786085,0.932481154963936,0.939044761873197,1.18393736700363,1.49237150382393,0.920026665727568","0.195919711029709,0.193159021733886,0.195229716154706,0.486357845099443,0.427180441115411,0.233231288527888","1.83562276617631e-07,1.41834370342817e-07,1.53831976145802e-07,0.000804604244247251,2.46406374582054e-05,7.94798749998523e-06","9.31546462527377e-06,7.45300929326576e-06,8.01127566615024e-06,0.0127165437397509,0.00070678698037232,0.000264378358842137","AT4G10120","ATSPS4F","F4JLK2,","826603","Probable sucrose-phosphate synthase 4 [Source:UniProtKB/Swiss-Prot;Acc:F4JLK2]","SPS4","UniProtKB Gene Name"
"AT4G10250","AT4G10250.1","3.48567566127432","-0.181095422026427","0.39430944672946","0.000592411740891238","0.00995553532299742","AT4G10250","ATHSP22.0","Q38806","826616","22.0 kDa heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:Q38806]","HSP22.0","UniProtKB Gene Name"
"AT4G10360","AT4G10360.2,AT4G10360.3,AT4G10360.1","239.766815359446","0.603321160769974","0.208508981094069","0.000645792258864459","0.0106673317661139","AT4G10360","","","826628","AT4G10360 protein [Source:UniProtKB/TrEMBL;Acc:Q93ZA9]","",""
"AT4G10630","AT4G10630.1","25.9632475864658","1.14538456524704","0.48802828358158","0.00103451199336804","0.0153674299572388","AT4G10630","","","826655","F3H7.9 protein [Source:UniProtKB/TrEMBL;Acc:Q9ZSB9]","",""
"AT4G11100","AT4G11100.1,AT4G11100.2","95.2399457951655","0.632692299091931","0.260583403768082","0.00219487826908037","0.0270734814709058","AT4G11100","","","826711","Gelsolin protein [Source:UniProtKB/TrEMBL;Acc:Q8VZ24]","",""
"AT4G11280","AT4G11280.1","77.8836417743941","-1.32603008149251","0.290551134744403","3.40132375431286e-07","1.61153905234266e-05","AT4G11280","ACS6","Q9SAR0","826730","1-aminocyclopropane-1-carboxylate synthase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAR0]","ACS6","UniProtKB Gene Name"
"AT4G11320","AT4G11320.1","1369.72030447266","0.434130379836423","0.165797984529646","0.00277570488961456","0.0321110705153554","AT4G11320","","Q9SUS9","826734","Probable cysteine protease RDL5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUS9]","RDL5","UniProtKB Gene Name"
"AT4G11330","AT4G11330.1","111.033325319683","-0.911304186430922","0.25392376268972","3.13625280687979e-05","0.000869247101955186","AT4G11330","ATMPK5","Q39025","826735","Mitogen-activated protein kinase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q39025]","MPK5","UniProtKB Gene Name"
"AT4G11460","AT4G11460.1,AT4G11460.2,AT4G11460.3","30.6646201987485,30.4552842080161","1.03535543526863,1.09504155689753","0.55919006962525,0.548269806984502","0.00327915241867805,0.00235298957122148","0.0364143980143024,0.028451505667905","AT4G11460","CRK30",",Q9LDT0","826751","Putative cysteine-rich receptor-like protein kinase 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDT0]","CRK30","UniProtKB Gene Name"
"AT4G11530","AT4G11530.1","13.1624135629387","1.41552130092031","0.661428145765945","0.00145603743154244","0.0198493368328806","AT4G11530","CRK34","Q9LDQ3","826757","cysteine-rich RLK (RECEPTOR-like protein kinase) 34 [Source:TAIR;Acc:AT4G11530]","CRK34","TAIR Gene Name"
"AT4G11547","AT4G11547.1,AT4G11547.2","23.6126674331651,23.5740398405214","1.32812991174494,1.32395357216906","0.649383210415818,0.650257528651939","0.00168258030942296,0.00171947903160165","0.0222751328163254,0.022607871005094","AT4G11547","","","28720122","Cysteine/histidine-rich C1 domain protein [Source:UniProtKB/TrEMBL;Acc:Q56X58]","",""
"AT4G11890","AT4G11890.3,AT4G11890.4,AT4G11890.2,AT4G11890.3,AT4G11890.1,AT4G11890.4,AT4G11890.2,AT4G11890.1","55.1893826970847,8.90966387810365","-1.95921330558086,-2.28033219042336","0.432035860483055,0.892504724963934","3.11861597269512e-07,0.000397378593598026","1.49056834997904e-05,0.00721427355607117","AT4G11890","",",Q8GY82","826796","Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JPT7]","",""
