Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
AT5G10770,Chr5,3403110,3405448,-,2339,709,809
AT5G10780,Chr5,3408279,3410070,+,1792,2025,2071
AT5G10790,Chr5,3410539,3412633,+,2095,225,197
AT5G10800,Chr5,3412654,3418382,-,5729,95,93
AT5G10810,Chr5,3418666,3420635,-,1970,219,226
AT5G10820,Chr5,3420827,3423221,-,2395,264,228
AT5G10830,Chr5,3423686,3424720,+,1035,538,573
AT5G10840,Chr5,3424688,3427878,-,3191,2243,2243
AT5G10860,Chr5,3428891,3430470,-,1580,2243,2228
AT5G10870,Chr5,3430546,3432462,-,1917,182,137
AT5G10880,Chr5,3432693,3433867,+,1175,5,6
AT5G10890,Chr5,3434030,3435067,-,1038,30,38
AT5G10900,Chr5,3435949,3439297,-,3349,150,159
AT5G10910,Chr5,3439553,3441582,+,2030,326,364
AT5G10920,Chr5,3441752,3444142,+,2391,848,821
AT5G10930,Chr5,3445366,3447114,-,1749,121,117
AT5G10940,Chr5,3448636,3454252,-,5617,405,426
AT5G10945,Chr5,3456647,3456732,-,86,0,0
AT5G10946,Chr5,3455607,3457306,-,1700,6,7
AT5G10950,Chr5,3459273,3461734,-,2462,693,661
AT5G10960,Chr5,3464218,3465687,+,1470,1843,1848
AT5G10970,Chr5,3469268,3470086,+,819,38,52
AT5G10980,Chr5,3472405,3473466,-,1062,3786,3764
AT5G10990,Chr5,3476839,3477704,+,866,42,38
AT5G11000,Chr5,3479029,3480425,-,1397,425,417
AT5G11010,Chr5,3483704,3486267,+,2564,366,363
AT5G11020,Chr5,3486242,3489234,-,2993,139,125
AT5G11027,Chr5,3490426,3490542,-,117,0,0
AT5G11030,Chr5,3490832,3495132,-,4301,179,152
AT5G11040,Chr5,3495287,3500922,+,5636,685,682
AT5G11050,Chr5,3502092,3503834,+,1743,2,1
AT5G11060,Chr5,3510118,3513305,+,3188,605,555
AT5G11070,Chr5,3516217,3516995,-,779,302,311
AT5G11080,Chr5,3517223,3520003,-,2781,0,2
AT5G11090,Chr5,3524680,3525846,+,1167,1672,1582
AT5G11100,Chr5,3532402,3535221,+,2820,90,98
AT5G11110,Chr5,3536226,3541133,+,4908,298,273
AT5G11130,Chr5,3542320,3544724,+,2405,0,1
AT5G11140,Chr5,3545343,3546068,+,726,4,3
AT5G11150,Chr5,3546286,3548111,-,1826,114,133
AT5G11160,Chr5,3550520,3552207,+,1688,154,153
AT5G11170,Chr5,3553117,3556977,+,3861,3713,3661
AT5G11180,Chr5,3557261,3561575,-,4315,9,7
AT5G11190,Chr5,3564976,3566051,+,1076,6,11
AT5G11200,Chr5,3567174,3571015,+,3842,3290,3393
AT5G11210,Chr5,3571214,3574537,-,3324,14,10
AT5G11220,Chr5,3577057,3577978,+,922,0,0
AT5G11225,Chr5,3578295,3578366,-,72,0,1
AT5G11230,Chr5,3580562,3581617,+,1056,186,159
AT5G11240,Chr5,3582540,3586986,+,4447,540,575
AT5G11250,Chr5,3587978,3591960,-,3983,183,158
AT5G11260,Chr5,3593380,3594992,-,1613,194,180
AT5G11270,Chr5,3595285,3597098,-,1814,414,460
AT5G11280,Chr5,3597247,3598521,+,1275,611,615
AT5G11290,Chr5,3599001,3600472,+,1472,4,8
AT5G11300,Chr5,3601517,3605265,-,3749,97,97
AT5G11310,Chr5,3606402,3608617,+,2216,115,143
AT5G11320,Chr5,3611247,3613361,-,2115,27,23
AT5G11325,Chr5,3617058,3617129,+,72,0,0
AT5G11330,Chr5,3617215,3618897,-,1683,439,474
AT5G11340,Chr5,3619155,3621301,+,2147,894,900
AT5G11350,Chr5,3621561,3625645,+,4085,280,284
AT5G11360,Chr5,3625570,3626700,-,1131,34,25
AT5G11370,Chr5,3627849,3629717,+,1869,1,0
AT5G11380,Chr5,3629998,3633441,+,3444,248,280
AT5G11390,Chr5,3633667,3636570,+,2904,182,190
AT5G11400,Chr5,3636614,3638059,-,1446,1,1
AT5G11410,Chr5,3638431,3639883,-,1453,50,45
AT5G11412,Chr5,3640026,3640876,-,851,2,0
AT5G11416,Chr5,3642780,3643010,-,231,0,0
AT5G11420,Chr5,3644547,3647295,+,2749,1005,1052
AT5G11425,Chr5,3647959,3648168,-,210,12,7
AT5G11430,Chr5,3648054,3652404,+,4351,488,466
AT5G11440,Chr5,3652714,3654202,-,1489,12,18
AT5G11450,Chr5,3654427,3656555,+,2129,1700,1675
AT5G11460,Chr5,3656811,3658931,-,2121,81,79
AT5G11470,Chr5,3662717,3667923,-,5207,87,93
AT5G11475,Chr5,3669000,3669072,-,73,0,0
AT5G11480,Chr5,3669193,3671574,-,2382,1530,1587
AT5G11490,Chr5,3671788,3676452,+,4665,1106,1023
AT5G11500,Chr5,3676548,3679352,+,2805,2873,3036
AT5G11510,Chr5,3679808,3684877,+,5070,189,178
AT5G11520,Chr5,3685089,3687764,-,2676,2068,2138
AT5G11530,Chr5,3695862,3701548,+,5687,234,276
AT5G11540,Chr5,3703002,3704981,-,1980,11,17
AT5G11550,Chr5,3708009,3709246,-,1238,443,432
AT5G11560,Chr5,3709481,3714059,-,4579,3825,3773
AT5G11570,Chr5,3715943,3718276,-,2334,16,23
AT5G11580,Chr5,3718810,3721334,+,2525,1069,1085
AT5G11590,Chr5,3727534,3728726,-,1193,59,72
AT5G11600,Chr5,3733654,3735099,-,1446,96,81
AT5G11610,Chr5,3735350,3738217,-,2868,92,104
AT5G11620,Chr5,3739013,3740146,-,1134,26,34
AT5G11630,Chr5,3740460,3742139,+,1680,499,480
AT5G11640,Chr5,3741996,3743979,+,1984,409,422
AT5G11650,Chr5,3744980,3747125,+,2146,318,330
AT5G11660,Chr5,3748880,3750317,+,1438,0,1
AT5G11670,Chr5,3754249,3758242,+,3994,4964,5181
AT5G11680,Chr5,3758858,3760851,+,1994,615,648
AT5G11690,Chr5,3761244,3762346,+,1103,226,218
AT5G11700,Chr5,3762462,3771416,-,8955,1019,1010
AT5G11710,Chr5,3772818,3776662,+,3845,1250,1260
AT5G11720,Chr5,3776814,3780146,+,3333,856,812
AT5G11730,Chr5,3780311,3782713,+,2403,273,255
AT5G11740,Chr5,3784251,3784792,+,542,8042,7684
AT5G11750,Chr5,3787230,3789212,+,1983,387,376
AT5G11760,Chr5,3789259,3790452,+,1194,546,512
AT5G11770,Chr5,3790806,3793000,-,2195,4529,4500
AT5G11780,Chr5,3793858,3796142,+,2285,55,46
AT5G11790,Chr5,3799550,3802792,+,3243,1066,1147
AT5G11800,Chr5,3803336,3808207,-,4872,365,297
AT5G11810,Chr5,3808720,3810748,+,2029,483,426
AT5G11820,Chr5,3810649,3811176,-,528,7,5
AT5G11830,Chr5,3812520,3813044,-,525,0,0
AT5G11840,Chr5,3813449,3814805,-,1357,666,641
AT5G11850,Chr5,3816346,3821072,-,4727,536,539
AT5G11860,Chr5,3821803,3824275,-,2473,431,435
AT5G11870,Chr5,3825420,3827491,+,2072,20,23
AT5G11880,Chr5,3827526,3829986,-,2461,1699,1643
AT5G11890,Chr5,3831664,3832944,+,1281,633,617
AT5G11900,Chr5,3833985,3836278,+,2294,782,769
AT5G11910,Chr5,3836331,3838213,-,1883,201,229
AT5G11920,Chr5,3839391,3842371,+,2981,28,23
AT5G11930,Chr5,3844940,3845645,-,706,37,33
AT5G11940,Chr5,3849283,3852417,+,3135,25,13
AT5G11950,Chr5,3854916,3856983,+,2068,636,608
AT5G11960,Chr5,3858579,3861515,-,2937,727,640
AT5G11970,Chr5,3863071,3863755,-,685,202,219
AT5G11977,Chr5,3867213,3867308,+,96,0,0
AT5G11980,Chr5,3868652,3872269,-,3618,697,636
AT5G11990,Chr5,3872651,3873196,-,546,83,64
AT5G12000,Chr5,3873906,3876914,-,3009,0,0
AT5G12010,Chr5,3877812,3879539,-,1728,440,435
AT5G12020,Chr5,3882237,3882938,-,702,42,33
AT5G12030,Chr5,3884107,3884737,-,631,11,15
AT5G12040,Chr5,3885068,3888077,+,3010,925,960
AT5G12043,Chr5,3888760,3888894,-,135,2,0
AT5G12050,Chr5,3890104,3891513,+,1410,85,85
AT5G12060,Chr5,3894919,3895371,-,453,0,0
AT5G12070,Chr5,3896950,3897408,-,459,0,0
AT5G12080,Chr5,3898047,3901724,-,3678,527,544
AT5G12090,Chr5,3909703,3910877,+,1175,0,0
AT5G12100,Chr5,3911363,3914080,+,2718,138,156
AT5G12110,Chr5,3914468,3915968,+,1501,922,823
AT5G12120,Chr5,3916048,3918659,-,2612,1554,1525
AT5G12130,Chr5,3919594,3922485,+,2892,728,710
AT5G12140,Chr5,3922909,3924023,-,1115,1735,1818
AT5G12150,Chr5,3924126,3930305,-,6180,2118,2137
AT5G12170,Chr5,3931562,3935129,+,3568,370,378
AT5G12180,Chr5,3937024,3939596,+,2573,6,5
AT5G12190,Chr5,3940532,3941205,-,674,280,282
AT5G12200,Chr5,3941528,3944811,-,3284,318,326
AT5G12210,Chr5,3947103,3949866,+,2764,707,708
AT5G12220,Chr5,3950138,3953144,+,3007,181,204
AT5G12230,Chr5,3953148,3956185,-,3038,312,295
AT5G12235,Chr5,3957740,3958051,+,312,0,0
AT5G12236,Chr5,3958148,3958282,+,135,0,0
AT5G12240,Chr5,3958901,3960845,-,1945,211,210
AT5G12250,Chr5,3961106,3963522,-,2417,2682,2668
AT5G12260,Chr5,3966365,3968878,+,2514,166,172
AT5G12270,Chr5,3970131,3971301,-,1171,9,12
AT5G12280,Chr5,3971800,3973644,-,1845,22,9
AT5G12290,Chr5,3974171,3978160,-,3990,336,337
AT5G12300,Chr5,3978313,3979795,-,1483,53,59
AT5G12310,Chr5,3980226,3982442,-,2217,478,455
AT5G12320,Chr5,3982684,3984078,+,1395,101,91
AT5G12323,Chr5,3985092,3985202,-,111,0,0
AT5G12330,Chr5,3987375,3989833,-,2459,188,190
AT5G12340,Chr5,3992948,3993610,-,663,23,18
AT5G12350,Chr5,3995342,4000801,+,5460,447,474
AT5G12360,Chr5,4000699,4002634,-,1936,64,74
AT5G12370,Chr5,4002775,4008804,-,6030,1164,1141
AT5G12380,Chr5,4009223,4010687,+,1465,19,27
AT5G12390,Chr5,4010443,4012039,-,1597,139,135
AT5G12400,Chr5,4013813,4021543,+,7731,597,649
AT5G12410,Chr5,4021815,4023988,-,2174,995,993
AT5G12420,Chr5,4024314,4026741,-,2428,79,81
AT5G12430,Chr5,4027979,4034086,-,6108,345,408
AT5G12440,Chr5,4035294,4041334,-,6041,293,258
AT5G12450,Chr5,4040937,4041128,+,192,3,8
AT5G12460,Chr5,4043057,4044583,+,1527,0,0
AT5G12470,Chr5,4044622,4047436,-,2815,2468,2403
AT5G12480,Chr5,4047515,4050533,-,3019,463,493
AT5G12840,Chr5,4050691,4053606,-,2916,338,343
AT5G12850,Chr5,4056187,4059580,+,3394,859,846
AT5G12860,Chr5,4059686,4061950,-,2265,10307,9501
AT5G12870,Chr5,4062724,4064992,-,2269,31,22
AT5G12880,Chr5,4068519,4068962,-,444,132,107
AT5G12890,Chr5,4069577,4071227,-,1651,155,119
AT5G12900,Chr5,4071919,4074619,-,2701,181,177
AT5G12910,Chr5,4077162,4077557,+,396,0,0
AT5G12920,Chr5,4077773,4082634,-,4862,57,67
AT5G12930,Chr5,4082890,4085297,-,2408,150,162
AT5G12940,Chr5,4087712,4089004,+,1293,350,326
AT5G12950,Chr5,4092953,4096975,+,4023,576,558
AT5G12960,Chr5,4097701,4101668,+,3968,11,18
AT5G12970,Chr5,4102135,4105327,+,3193,132,139
AT5G12980,Chr5,4105383,4108184,-,2802,466,429
AT5G12990,Chr5,4109234,4109768,-,535,1,0
AT5G13000,Chr5,4110295,4121427,-,11133,996,943
AT5G13010,Chr5,4122410,4128861,+,6452,1083,1057
AT5G13020,Chr5,4129359,4132864,-,3506,1020,976
AT5G13030,Chr5,4133204,4136688,+,3485,1015,1107
AT5G13050,Chr5,4136556,4138792,-,2237,452,409
AT5G13060,Chr5,4142958,4147091,+,4134,180,207
AT5G13070,Chr5,4147636,4149252,+,1617,382,409
AT5G13080,Chr5,4149740,4151150,-,1411,6,11
AT5G13090,Chr5,4153585,4154672,-,1088,209,194
AT5G13100,Chr5,4156660,4158553,+,1894,679,661
AT5G13110,Chr5,4158811,4161820,+,3010,567,551
AT5G13120,Chr5,4162503,4164794,-,2292,2421,2321
AT5G13130,Chr5,4166609,4170643,+,4035,82,73
AT5G13140,Chr5,4170560,4171794,-,1235,1219,1279
AT5G13150,Chr5,4172829,4174930,-,2102,56,54
AT5G13160,Chr5,4176579,4179885,+,3307,468,431
AT5G13170,Chr5,4181042,4183306,-,2265,116,97
AT5G13180,Chr5,4196572,4197848,+,1277,2342,2469
AT5G13181,Chr5,4198846,4198983,-,138,2,2
AT5G13190,Chr5,4204817,4206405,-,1589,789,827
AT5G13200,Chr5,4207004,4208289,+,1286,87,63
AT5G13210,Chr5,4214504,4216686,+,2183,346,360
AT5G13220,Chr5,4218888,4220883,+,1996,76,67
AT5G13225,Chr5,4222003,4222085,-,83,1,2
AT5G13230,Chr5,4222514,4224982,+,2469,16,12
AT5G13240,Chr5,4225005,4227613,-,2609,950,947
AT5G13250,Chr5,4234269,4241746,+,7478,6,8
AT5G13260,Chr5,4243028,4246882,+,3855,736,714
AT5G13270,Chr5,4246954,4249212,-,2259,58,80
AT5G13280,Chr5,4249438,4252836,+,3399,861,833
AT5G13290,Chr5,4252842,4254894,-,2053,302,279
AT5G13300,Chr5,4255601,4262314,-,6714,625,567
AT5G13310,Chr5,4263493,4265337,+,1845,212,215
AT5G13320,Chr5,4267510,4271051,+,3542,21,18
AT5G13330,Chr5,4272060,4274660,+,2601,219,241
AT5G13340,Chr5,4277939,4279446,-,1508,173,199
AT5G13350,Chr5,4279884,4282287,+,2404,1,0
AT5G13360,Chr5,4283356,4286295,+,2940,532,578
AT5G13370,Chr5,4286819,4289554,+,2736,573,599
AT5G13380,Chr5,4289839,4292441,+,2603,0,0
AT5G13390,Chr5,4292747,4296725,+,3979,1191,1235
AT5G13400,Chr5,4296688,4299223,-,2536,463,446
AT5G13410,Chr5,4299705,4301780,-,2076,370,411
AT5G13420,Chr5,4301792,4304312,-,2521,2455,2389
AT5G13430,Chr5,4305125,4307513,-,2389,2100,2008
AT5G13440,Chr5,4308129,4310181,-,2053,2813,2810
AT5G13450,Chr5,4310314,4312048,-,1735,7605,7733
AT5G13460,Chr5,4315759,4318360,+,2602,356,332
AT5G13470,Chr5,4318524,4319924,+,1401,128,132
AT5G13480,Chr5,4326473,4331971,-,5499,555,518
AT5G13490,Chr5,4335467,4337680,+,2214,1043,1032
AT5G13500,Chr5,4338155,4341003,+,2849,651,632
AT5G13510,Chr5,4341262,4342095,+,834,9289,9406
AT5G13520,Chr5,4341948,4344671,-,2724,2028,2123
AT5G13530,Chr5,4345526,4354551,+,9026,500,489
AT5G13550,Chr5,4355276,4359552,-,4277,460,505
AT5G13560,Chr5,4360631,4366448,-,5818,1025,1103
AT5G13570,Chr5,4367299,4370265,+,2967,346,381
AT5G13580,Chr5,4370692,4373201,+,2510,114,114
AT5G13590,Chr5,4373239,4379356,-,6118,567,559
AT5G13600,Chr5,4380432,4382497,+,2066,1,1
AT5G13610,Chr5,4383013,4385029,+,2017,186,189
AT5G13620,Chr5,4385385,4386373,-,989,0,0
AT5G13630,Chr5,4387334,4392227,-,4894,15685,16796
AT5G13640,Chr5,4393062,4397541,+,4480,739,755
AT5G13650,Chr5,4397746,4402692,+,4947,3159,3274
AT5G13660,Chr5,4404604,4407175,+,2572,87,80
AT5G13670,Chr5,4407077,4409011,-,1935,11,11
AT5G13680,Chr5,4410361,4415471,-,5111,589,594
AT5G13690,Chr5,4415754,4420371,+,4618,355,423
AT5G13700,Chr5,4420069,4423033,-,2965,141,194
AT5G13710,Chr5,4423695,4427058,-,3364,3329,3356
AT5G13720,Chr5,4427783,4429133,+,1351,628,615
AT5G13730,Chr5,4429110,4430837,-,1728,433,459
AT5G13740,Chr5,4432306,4436668,+,4363,362,355
AT5G13750,Chr5,4438200,4441579,+,3380,313,293
AT5G13760,Chr5,4442014,4444935,+,2922,359,340
AT5G13770,Chr5,4445423,4447476,+,2054,1488,1480
AT5G13780,Chr5,4447259,4448646,-,1388,2847,2850
AT5G13790,Chr5,4449014,4450843,-,1830,82,80
AT5G13800,Chr5,4451837,4454623,-,2787,463,508
AT5G13810,Chr5,4455333,4457019,+,1687,366,404
AT5G13820,Chr5,4460894,4464666,+,3773,126,121
AT5G13825,Chr5,4464967,4466052,-,1086,0,0
AT5G13830,Chr5,4467363,4468487,+,1125,67,80
AT5G13840,Chr5,4468508,4471466,-,2959,771,853
AT5G13845,Chr5,4471048,4471119,+,72,0,0
AT5G13850,Chr5,4471277,4472855,+,1579,2171,2248
AT5G13860,Chr5,4473089,4474402,-,1314,98,110
AT5G13870,Chr5,4474976,4477045,-,2070,247,269
AT5G13880,Chr5,4477354,4478109,-,756,24,24
AT5G13887,Chr5,4479397,4479591,-,195,4,0
AT5G13890,Chr5,4478843,4480928,-,2086,405,368
AT5G13900,Chr5,4481232,4481889,-,658,47,69
AT5G13910,Chr5,4482450,4483085,-,636,132,141
AT5G13917,Chr5,4485168,4485311,-,144,0,0
AT5G13920,Chr5,4485931,4487433,-,1503,33,34
AT5G13930,Chr5,4488688,4490264,+,1577,6814,6796
AT5G13940,Chr5,4490263,4495585,-,5323,11,16
AT5G13950,Chr5,4495971,4500725,-,4755,1007,1017
AT5G13960,Chr5,4501447,4506188,+,4742,308,306
AT5G13970,Chr5,4506232,4507842,-,1611,181,187
AT5G13980,Chr5,4508496,4514666,+,6171,1436,1449
AT5G13990,Chr5,4514568,4516892,-,2325,114,103
AT5G14000,Chr5,4518008,4519300,+,1293,212,197
AT5G14010,Chr5,4522149,4522935,+,787,0,0
AT5G14011,Chr5,4523016,4523114,-,99,0,0
AT5G14020,Chr5,4523520,4525863,-,2344,89,84
AT5G14030,Chr5,4526784,4529614,+,2831,4004,4144
AT5G14035,Chr5,4530474,4530546,+,73,0,0
AT5G14040,Chr5,4530643,4533070,-,2428,5766,5556
AT5G14050,Chr5,4533261,4535301,+,2041,1324,1277
AT5G14060,Chr5,4535401,4539193,+,3793,1341,1232
AT5G14070,Chr5,4541836,4542514,+,679,36,41
AT5G14080,Chr5,4543101,4545256,-,2156,136,157
AT5G14090,Chr5,4547202,4549417,+,2216,133,136
AT5G14100,Chr5,4549438,4551843,-,2406,165,167
AT5G14105,Chr5,4551974,4553051,-,1078,220,222
AT5G14110,Chr5,4553806,4554382,-,577,10,10
AT5G14120,Chr5,4555949,4558710,+,2762,1748,1724
AT5G14130,Chr5,4558704,4560067,-,1364,80,63
AT5G14140,Chr5,4561464,4563671,+,2208,181,176
AT5G14150,Chr5,4565172,4566988,-,1817,70,72
AT5G14160,Chr5,4567333,4568467,+,1135,2,1
AT5G14170,Chr5,4568509,4570947,-,2439,897,871
AT5G14180,Chr5,4571337,4574462,-,3126,25,19
AT5G14200,Chr5,4576202,4578402,+,2201,2077,2074
AT5G14210,Chr5,4578378,4581374,-,2997,613,635
AT5G14220,Chr5,4583252,4587448,-,4197,657,639
AT5G14230,Chr5,4591741,4595964,+,4224,130,112
AT5G14240,Chr5,4595928,4597660,-,1733,481,483
AT5G14250,Chr5,4597878,4600761,+,2884,682,669
AT5G14260,Chr5,4600991,4604482,+,3492,2723,2622
AT5G14270,Chr5,4604613,4608905,+,4293,663,618
AT5G14280,Chr5,4609123,4611444,+,2322,200,169
AT5G14290,Chr5,4612097,4614401,-,2305,0,0
AT5G14300,Chr5,4613102,4614023,+,922,0,0
AT5G14310,Chr5,4615318,4617615,+,2298,380,391
AT5G14320,Chr5,4617650,4618912,-,1263,5890,5566
AT5G14330,Chr5,4619797,4620551,-,755,1917,2019
AT5G14340,Chr5,4623367,4624847,+,1481,9,7
AT5G14345,Chr5,4626175,4626722,-,548,1,1
AT5G14350,Chr5,4627140,4628703,-,1564,104,133
AT5G14360,Chr5,4630997,4631742,+,746,9,15
AT5G14370,Chr5,4631891,4633713,-,1823,391,445
AT5G14380,Chr5,4635797,4636676,-,880,7,10
AT5G14390,Chr5,4637312,4639756,-,2445,306,301
AT5G14400,Chr5,4643521,4646382,+,2862,26,20
AT5G14410,Chr5,4646781,4647444,-,664,39,40
AT5G14420,Chr5,4648111,4651309,-,3199,523,536
AT5G14430,Chr5,4652980,4655973,+,2994,1184,1101
AT5G14440,Chr5,4655903,4657907,-,2005,1009,922
AT5G14450,Chr5,4658441,4660175,+,1735,447,446
AT5G14460,Chr5,4660059,4662668,-,2610,763,722
AT5G14470,Chr5,4662803,4664657,-,1855,10,12
AT5G14480,Chr5,4667774,4670106,+,2333,217,157
AT5G14490,Chr5,4670779,4672072,-,1294,15,13
AT5G14495,Chr5,4673900,4673971,+,72,0,0
AT5G14500,Chr5,4674233,4676765,-,2533,123,158
AT5G14510,Chr5,4677973,4679194,-,1222,57,51
AT5G14520,Chr5,4680696,4684404,-,3709,1647,1686
AT5G14530,Chr5,4684620,4686909,-,2290,228,214
AT5G14540,Chr5,4687147,4689674,-,2528,1182,1129
AT5G14545,Chr5,4691022,4691137,+,116,54,57
AT5G14550,Chr5,4691006,4694055,-,3050,431,437
AT5G14560,Chr5,4693964,4694086,+,123,10,10
AT5G14565,Chr5,4694626,4697013,+,2388,1062,1066
AT5G14570,Chr5,4695084,4697078,-,1995,1056,1064
AT5G14580,Chr5,4697240,4703084,-,5845,406,403
AT5G14590,Chr5,4703298,4706738,-,3441,1084,1097
AT5G14600,Chr5,4706945,4709143,+,2199,190,167
AT5G14602,Chr5,4709436,4709871,+,436,2,1
AT5G14610,Chr5,4710563,4715069,+,4507,482,456
AT5G14620,Chr5,4715253,4718704,-,3452,140,174
AT5G14640,Chr5,4719077,4722279,-,3203,895,927
AT5G14650,Chr5,4724450,4726513,+,2064,41,39
AT5G14660,Chr5,4726641,4728746,-,2106,528,540
AT5G14670,Chr5,4729319,4730495,+,1177,0,0
AT5G14680,Chr5,4730907,4733081,-,2175,333,324
AT5G14690,Chr5,4733762,4734547,-,786,175,153
AT5G14700,Chr5,4740252,4743446,-,3195,78,83
AT5G14710,Chr5,4746332,4747934,+,1603,86,78
AT5G14720,Chr5,4747860,4753592,-,5733,1150,1110
AT5G14730,Chr5,4756218,4757657,+,1440,516,571
AT5G14740,Chr5,4757972,4762615,+,4644,23697,22833
AT5G14750,Chr5,4763452,4764738,-,1287,21,29
AT5G14760,Chr5,4768468,4772153,+,3686,170,153
AT5G14770,Chr5,4772881,4775697,-,2817,71,53
AT5G14780,Chr5,4776943,4779494,+,2552,1713,1715
AT5G14790,Chr5,4782946,4785805,+,2860,545,500
AT5G14800,Chr5,4785960,4787839,-,1880,3296,3343
AT5G14820,Chr5,4792072,4793868,-,1797,3,5
AT5G14850,Chr5,4801897,4804990,-,3094,283,268
AT5G14860,Chr5,4805887,4807759,+,1873,4,1
AT5G14870,Chr5,4808091,4810897,-,2807,31,23
AT5G14880,Chr5,4814244,4817667,+,3424,497,466
AT5G14890,Chr5,4817949,4821808,+,3860,48,43
AT5G14900,Chr5,4822676,4823581,-,906,0,0
AT5G14910,Chr5,4823714,4825373,+,1660,2186,2101
AT5G14920,Chr5,4826479,4827980,+,1502,2510,2330
AT5G14930,Chr5,4828640,4830955,+,2316,183,197
AT5G14940,Chr5,4831748,4834395,-,2648,99,101
AT5G14950,Chr5,4837152,4841942,-,4791,681,730
AT5G14960,Chr5,4843948,4846394,+,2447,70,50
AT5G14970,Chr5,4847278,4848867,+,1590,1012,939
AT5G14980,Chr5,4849600,4850583,+,984,1,0
AT5G14990,Chr5,4850668,4853087,+,2420,1,0
AT5G14995,Chr5,4853413,4853718,+,306,0,0
AT5G15000,Chr5,4854875,4855171,+,297,0,0
AT5G15008,Chr5,4856975,4857139,-,165,0,0
AT5G15010,Chr5,4857171,4858959,+,1789,51,77
AT5G15020,Chr5,4859127,4866031,-,6905,546,578
AT5G15022,Chr5,4866237,4866939,+,703,28,36
AT5G15030,Chr5,4866692,4869133,-,2442,84,107
AT5G15040,Chr5,4869908,4870253,-,346,0,1
AT5G15050,Chr5,4871639,4873598,-,1960,210,206
AT5G15060,Chr5,4874332,4875949,-,1618,0,1
AT5G15070,Chr5,4876515,4885821,+,9307,132,165
AT5G15080,Chr5,4886114,4888788,+,2675,441,409
AT5G15090,Chr5,4888964,4891603,-,2640,9504,9390
AT5G15100,Chr5,4892159,4893937,-,1779,0,0
AT5G15110,Chr5,4895750,4897682,+,1933,0,0
AT5G15120,Chr5,4898737,4900581,+,1845,548,584
AT5G15130,Chr5,4904347,4907094,+,2748,78,70
AT5G15140,Chr5,4908686,4910799,+,2114,0,1
AT5G15150,Chr5,4913699,4915892,-,2194,88,92
AT5G15160,Chr5,4921266,4922648,-,1383,27,45
AT5G15170,Chr5,4926094,4929502,-,3409,172,141
AT5G15175,Chr5,4929560,4929633,+,74,0,0
AT5G15180,Chr5,4930519,4932363,+,1845,33,42
AT5G15190,Chr5,4932820,4933577,-,758,3,6
AT5G15200,Chr5,4934883,4936408,-,1526,15592,15371
AT5G15210,Chr5,4937579,4939007,-,1429,486,486
AT5G15220,Chr5,4941244,4942483,-,1240,481,504
AT5G15230,Chr5,4944900,4946216,+,1317,7413,7138
AT5G15240,Chr5,4947667,4950340,+,2674,25,15
AT5G15250,Chr5,4950359,4952803,-,2445,1,3
AT5G15254,Chr5,4953095,4953274,-,180,2,8
AT5G15260,Chr5,4953440,4954932,-,1493,197,183
AT5G15265,Chr5,4956501,4957533,+,1033,52,57
AT5G15270,Chr5,4958337,4962013,+,3677,540,553
AT5G15280,Chr5,4962293,4966141,+,3849,217,214
AT5G15290,Chr5,4967011,4968035,+,1025,15,6
AT5G15300,Chr5,4968163,4970034,-,1872,23,13
AT5G15310,Chr5,4974671,4976227,+,1557,171,178
AT5G15320,Chr5,4977535,4978894,+,1360,2672,2568
AT5G15330,Chr5,4980488,4982231,+,1744,191,179
AT5G15340,Chr5,4982273,4984144,-,1872,9,18
AT5G15350,Chr5,4984959,4986239,-,1281,2307,2350
AT5G15360,Chr5,4987437,4989182,-,1746,16,17
AT5G15380,Chr5,4991347,4994826,+,3480,3,2
AT5G15390,Chr5,4995145,4997403,+,2259,530,494
AT5G15400,Chr5,4997611,5003140,-,5530,628,671
AT5G15410,Chr5,5003307,5006882,-,3576,1813,1832
AT5G15420,Chr5,5007826,5008964,-,1139,8,11
AT5G15430,Chr5,5009876,5011737,+,1862,0,0
AT5G15440,Chr5,5012061,5014281,+,2221,441,453
AT5G15450,Chr5,5014212,5018347,-,4136,830,857
AT5G15460,Chr5,5018711,5020703,-,1993,138,115
AT5G15470,Chr5,5021010,5024742,-,3733,419,461
AT5G15480,Chr5,5025952,5027160,-,1209,0,2
AT5G15490,Chr5,5027639,5030194,-,2556,1523,1510
AT5G15500,Chr5,5031676,5033500,-,1825,0,3
AT5G15510,Chr5,5034005,5036795,+,2791,202,179
AT5G15520,Chr5,5037021,5038172,-,1152,256,291
AT5G15530,Chr5,5038751,5040840,+,2090,1496,1438
AT5G15540,Chr5,5047887,5057411,-,9525,405,465
AT5G15550,Chr5,5058749,5062087,-,3339,892,924
AT5G15560,Chr5,5064051,5064889,+,839,0,0
AT5G15570,Chr5,5066375,5068199,+,1825,254,248
AT5G15580,Chr5,5068301,5072492,-,4192,411,418
AT5G15581,Chr5,5071621,5072492,+,872,1,6
AT5G15600,Chr5,5078200,5079091,+,892,82,122
AT5G15610,Chr5,5079513,5082205,+,2693,939,945
AT5G15620,Chr5,5082465,5083991,+,1527,2,0
AT5G15630,Chr5,5084704,5086792,+,2089,95,70
AT5G15640,Chr5,5087371,5090040,+,2670,403,401
AT5G15650,Chr5,5092157,5094494,+,2338,3314,3568
AT5G15660,Chr5,5095652,5097041,+,1390,1,1
